time,Capacitor1.v_ref,Capacitor1.v_sim,Capacitor1.v_relerr,HeatCapacitor1.T_ref,HeatCapacitor1.T_sim,HeatCapacitor1.T_relerr
1.42,0.06501731097,0.0636338647,0.000276778,298.3609278,250.4837982,0.159604
1.421,0.06814343193,0.06705273793,0.000218209,298.3625875,250.5333129,0.159444
1.422,0.0713853584,0.07061200967,0.00015472,298.3642462,250.5827789,0.159285
1.423,0.07474659193,0.07431630096,8.60859e-05,298.3659041,250.6321964,0.159126
1.424,0.07823068183,0.07817037804,1.20646e-05,298.367561,250.6815654,0.158967
1.425,0.08184109314,0.08217919494,6.76421e-05,298.3692171,250.7308859,0.158808
1.426,0.0855818196,0.08634787115,0.00015326,298.3708723,250.7801581,0.158649
1.427,0.0894563599,0.09068165827,0.000245139,298.3725266,250.829382,0.15849
1.428,0.0934691371,0.09518609158,0.000343502,298.3741801,250.8785577,0.158332
1.429,0.09762383736,0.09986694699,0.000448766,298.3758327,250.9276852,0.158174
1.43,0.1019248451,0.104730241,0.00056126,298.3774846,250.9767646,0.158016
1.431,0.1063765336,0.1097822306,0.000681359,298.3791356,251.0257959,0.157858
1.432,0.1109833916,0.1150294135,0.000809465,298.3807859,251.0747793,0.1577
1.433,0.1157502251,0.120478528,0.000945965,298.3824354,251.1237148,0.157542
1.434,0.1206818673,0.1261365528,0.00109129,298.3840841,251.1726024,0.157385
1.435,0.1257833689,0.1320107489,0.00124588,298.3857321,251.2214422,0.157227
1.436,0.1310599369,0.1381086776,0.0014102,298.3873793,251.2702343,0.15707
1.437,0.1365169726,0.1444381307,0.00158474,298.3890259,251.3189788,0.156913
1.438,0.1421601299,0.1510073158,0.00177001,298.3906717,251.3676757,0.156756
1.439,0.1479951584,0.1578248622,0.00196657,298.3923169,251.416325,0.1566
1.44,0.1540280541,0.1648998208,0.00217505,298.3939614,251.4649269,0.156443
1.441,0.160265151,0.1722416639,0.00239607,298.3956052,251.5134814,0.156287
1.442,0.1667128157,0.1798602856,0.00263034,298.3972484,251.5619885,0.156131
1.443,0.1733777189,0.1877660017,0.00287858,298.3988909,251.6104483,0.155975
1.444,0.1802670361,0.1959695494,0.00314151,298.4005328,251.6588609,0.155819
1.445,0.1873878548,0.2044838285,0.0034203,298.4021741,251.7072264,0.155663
1.446,0.1947476355,0.2133139278,0.00371446,298.4038148,251.7555447,0.155507
1.447,0.202354491,0.2224751111,0.00402542,298.405455,251.803816,0.155352
1.448,0.2102163767,0.2319847047,0.00435507,298.4070945,251.8520403,0.155196
1.449,0.2183416712,0.241858757,0.00470493,298.4087334,251.9002176,0.155041
1.45,0.2267395625,0.2521120388,0.00507613,298.4103718,251.9483481,0.154886
1.451,0.2354190255,0.2627580431,0.00546957,298.4120097,251.9964317,0.154732
1.452,0.2443895162,0.2738089851,0.00588579,298.413647,252.0444685,0.154577
1.453,0.2536614489,0.2852758025,0.00632491,298.4152838,252.0924586,0.154422
1.454,0.2632450175,0.297168155,0.00678681,298.41692,252.1404021,0.154268
1.455,0.2731509458,0.3094927633,0.00727071,298.4185557,252.1882989,0.154114
1.456,0.2833908823,0.3222443067,0.00777319,298.4201909,252.2361491,0.15396
1.457,0.2939766081,0.3354168115,0.00829071,298.4218256,252.2839528,0.153806
1.458,0.3049204449,0.3490047729,0.00881971,298.4234598,252.33171,0.153652
1.459,0.3162355106,0.3630026529,0.00935644,298.4250935,252.3794209,0.153498
1.459684652,0.3242034849,0.372819863,0.00972641,298.4262117,252.4120595,0.153393
1.46,0.3279352782,0.3774048804,0.00989711,298.4267266,252.4270853,0.153345
1.461,0.340026817,0.3922058514,0.0104392,298.4283593,252.4747035,0.153192
1.462,0.3525069211,0.4073999288,0.0109821,298.4299915,252.5222754,0.153039
1.463,0.3653717145,0.4229814426,0.0115257,298.4316231,252.5698011,0.152886
1.464,0.3786169175,0.4389446897,0.0120694,298.4332543,252.6172807,0.152733
1.465,0.3922382862,0.455283934,0.0126132,298.434885,252.6647141,0.15258
1.466,0.4062312155,0.4719934094,0.0131567,298.4365152,252.7121016,0.152427
1.467,0.4205911891,0.4890697143,0.0137001,298.438145,252.759443,0.152275
1.468,0.43531371,0.5065160683,0.0142451,298.4397743,252.8067385,0.152123
1.469,0.4503942639,0.5243368552,0.0147933,298.4414031,252.853988,0.151971
1.47,0.4658282845,0.5425364507,0.0153466,298.4430314,252.9011918,0.151819
1.471,0.4816111735,0.5611192223,0.0159067,298.4446593,252.9483497,0.151667
1.472,0.4977384,0.5800895293,0.0164755,298.4462867,252.9954618,0.151515
1.473,0.5142052166,0.599451723,0.0170548,298.4479137,253.0425282,0.151364
1.474,0.531007052,0.6192101463,0.0176463,298.4495402,253.089549,0.151213
1.474119962,0.5330449191,0.6216072275,0.0177182,298.4497353,253.0951866,0.151194
1.475,0.5481403574,0.6393691341,0.0182516,298.4511663,253.1365241,0.151061
1.476,0.5656067342,0.6599330131,0.0188713,298.452792,253.1834536,0.15091
1.477,0.5834094714,0.6809061019,0.0195056,298.4544172,253.2303375,0.15076
1.478,0.6015519669,0.7022927108,0.0201546,298.456042,253.2771759,0.150609
1.479,0.6200378093,0.7240971421,0.0208186,298.4576663,253.3239689,0.150458
1.48,0.6388705951,0.7463236898,0.0214975,298.4592901,253.3707163,0.150308
1.481,0.6580538342,0.7689766398,0.0221917,298.4609135,253.4174184,0.150158
1.482,0.6775910524,0.7920602699,0.0229012,298.4625365,253.4640751,0.150007
1.483,0.6974857681,0.8155788496,0.0236262,298.464159,253.5106865,0.149857
1.484,0.7177415034,0.8395366404,0.0243669,298.465781,253.5572525,0.149708
1.485,0.738361666,0.8639378955,0.0251233,298.4674025,253.6037732,0.149558
1.486,0.7593497496,0.88878686,0.0258958,298.4690236,253.6502487,0.149408
1.487,0.7807092327,0.9140877709,0.0266843,298.4706441,253.696679,0.149259
1.488,0.8024435911,0.9398574305,0.0274916,298.4722641,253.7430641,0.14911
1.489,0.8245562464,0.9660964649,0.0283172,298.4738837,253.7894041,0.148961
1.49,0.8470506674,0.9927725562,0.0291538,298.4755027,253.8356988,0.148812
1.491,0.8699303285,1.019898977,0.0300034,298.4771212,253.8819484,0.148663
1.492,0.8931986889,1.047487918,0.0308678,298.4787391,253.9281529,0.148514
1.493,0.9168589293,1.075550494,0.0317485,298.4803565,253.9743123,0.148366
1.494,0.9409146013,1.104096734,0.0326469,298.4819733,254.0204266,0.148218
1.495,0.9653691281,1.133135593,0.0335641,298.4835895,254.0664959,0.148069
1.496,0.9902258653,1.162674941,0.0345009,298.4852051,254.1125203,0.147921
1.497,1.015487982,1.19272157,0.0354581,298.4868201,254.1584997,0.147773
1.498,1.041158977,1.223281193,0.0364362,298.4884345,254.2044341,0.147626
1.499,1.067242223,1.25435844,0.0374353,298.4900482,254.2503237,0.147478
1.5,1.09374094,1.285956865,0.0384556,298.4916613,254.2961683,0.147331
1.501,1.120658325,1.318078938,0.0394968,298.4932736,254.341968,0.147183
1.502,1.147997799,1.350726051,0.0405587,298.4948853,254.3877229,0.147036
1.503,1.175762684,1.383898517,0.0416406,298.4964962,254.4334328,0.146889
1.504,1.203956017,1.417595565,0.0427417,298.4981064,254.4790978,0.146742
1.505,1.23258106,1.451815349,0.043861,298.4997158,254.5247179,0.146596
1.506,1.261641138,1.486554939,0.0449973,298.5013243,254.5702931,0.146449
1.507,1.291139509,1.521810326,0.046149,298.5029321,254.6158233,0.146303
1.508,1.321079108,1.557576423,0.0473147,298.504539,254.6613086,0.146156
1.509,1.35146321,1.59384706,0.0484924,298.5061451,254.7067488,0.14601
1.51,1.382294963,1.630614989,0.04968,298.5077502,254.752144,0.145864
1.510035225,1.383389218,1.631919113,0.049722,298.5078067,254.7537422,0.145859
1.511,1.413574799,1.66787188,0.0508758,298.5093544,254.7974941,0.145718
1.512,1.445292672,1.705608325,0.0520799,298.5109575,254.8427991,0.145573
1.513,1.47743627,1.743806402,0.0532912,298.5125596,254.8880588,0.145427
1.514,1.509992318,1.782435546,0.0545062,298.5141605,254.9332733,0.145282
1.515,1.542946687,1.821473372,0.0557233,298.5157601,254.9784424,0.145137
1.516,1.576285069,1.860895545,0.0569404,298.5173583,255.023566,0.144991
1.517,1.609993051,1.900677691,0.0581557,298.518955,255.068644,0.144846
1.518,1.644055877,1.940795401,0.059367,298.5205503,255.1136765,0.144702
1.519,1.678458694,1.981224225,0.0605726,298.5221439,255.1586633,0.144557
1.52,1.713186189,2.021939681,0.0617706,298.5237358,255.2036043,0.144413
1.521,1.748222884,2.062917245,0.0629592,298.5253259,255.2484996,0.144268
1.522,1.783553151,2.104132358,0.0641365,298.5269141,255.293349,0.144124
1.523,1.81916081,2.145560424,0.065301,298.5285004,255.3381524,0.14398
1.524,1.855030039,2.18717681,0.0664508,298.5300846,255.3829099,0.143836
1.525,1.891144396,2.228956844,0.0675843,298.5316668,255.4276214,0.143692
1.526,1.927487532,2.27087582,0.0686998,298.5332467,255.4722868,0.143549
1.527,1.964042863,2.312908991,0.0697957,298.5348244,255.5169062,0.143405
1.528,2.000793639,2.355031576,0.0708704,298.5363998,255.5614794,0.143262
1.529,2.037722946,2.397218755,0.0719223,298.5379728,255.6060065,0.143119
1.53,2.074813702,2.439433364,0.0729474,298.5395434,255.6504874,0.142975
1.531,2.112049006,2.481664544,0.0739469,298.5411114,255.6949221,0.142833
1.532,2.149412144,2.523894674,0.0749206,298.5426768,255.7393106,0.14269
1.533,2.186885741,2.566097567,0.0758668,298.5442396,255.7836528,0.142547
1.534,2.224453069,2.608247679,0.0767837,298.5457996,255.8279488,0.142405
1.535,2.262097295,2.650320107,0.0776696,298.5473569,255.8721985,0.142262
1.536,2.299801301,2.692290589,0.0785232,298.5489114,255.916402,0.14212
1.537,2.337548589,2.734135505,0.0793429,298.5504631,255.9605593,0.141978
1.538,2.375322339,2.775831876,0.0801277,298.5520118,256.0046704,0.141836
1.539,2.41310586,2.817357365,0.0808764,298.5535576,256.0487352,0.141695
1.54,2.450882962,2.858690276,0.0815877,298.5551004,256.092754,0.141553
1.541,2.488637149,2.899809555,0.082261,298.5566402,256.1367265,0.141412
1.542,2.526352271,2.940694787,0.0828952,298.5581769,256.180653,0.14127
1.543,2.564012592,2.981326203,0.0834896,298.5597105,256.2245334,0.141129
1.544,2.601602176,3.021684671,0.0840436,298.561241,256.2683677,0.140988
1.545,2.639105583,3.061751702,0.0845565,298.5627684,256.3121561,0.140847
1.546,2.676507657,3.10150945,0.0850278,298.5642926,256.3558985,0.140706
1.547,2.713793209,3.140940709,0.085457,298.5658136,256.399595,0.140566
1.548,2.750947603,3.180028914,0.0858439,298.5673315,256.4432456,0.140425
1.549,2.787956404,3.218758141,0.0861881,298.5688461,256.4868505,0.140285
1.55,2.824805426,3.257113111,0.0864894,298.5703574,256.5304096,0.140145
1.551,2.861480835,3.295079181,0.0867476,298.5718656,256.573923,0.140005
1.552,2.89796913,3.332642355,0.0869627,298.5733704,256.6173909,0.139865
1.553,2.934257169,3.369789273,0.0871345,298.5748721,256.6608132,0.139725
1.554,2.970332202,3.406515056,0.0872647,298.5763705,256.7041901,0.139586
1.555,3.006181828,3.442807922,0.0873534,298.5778656,256.7475216,0.139446
1.556,3.041794059,3.478653305,0.0874,298.5793575,256.7908077,0.139307
1.557,3.077157327,3.514041466,0.087405,298.5808462,256.8340487,0.139168
1.558,3.11226035,3.548963276,0.0873687,298.5823317,256.8772445,0.139029
1.559,3.147091787,3.583410218,0.0872918,298.5838139,256.9203952,0.13889
1.56,3.181641461,3.617374385,0.0871747,298.5852929,256.963501,0.138751
1.561,3.215899335,3.65084848,0.0870179,298.5867687,257.0065618,0.138612
1.562,3.249855806,3.68382582,0.086822,298.5882414,257.0495779,0.138474
1.563,3.283501614,3.716300329,0.0865876,298.5897109,257.0925492,0.138335
1.564,3.316827622,3.748266544,0.0863156,298.5911773,257.1354759,0.138197
1.565,3.349825641,3.779719613,0.0860065,298.5926405,257.178358,0.138059
1.566,3.38248773,3.810655295,0.0856611,298.5941007,257.2211957,0.137921
1.567,3.414806398,3.841069959,0.0852802,298.5955578,257.263989,0.137783
1.568,3.446774179,3.870960584,0.0848646,298.5970118,257.306738,0.137646
1.569,3.478384351,3.900324762,0.0844153,298.5984629,257.3494429,0.137508
1.57,3.509630694,3.929160696,0.083933,298.5999109,257.3921036,0.137371
1.571,3.540507341,3.957474292,0.0834203,298.601356,257.4347203,0.137234
1.572,3.571008777,3.985257111,0.0828764,298.6027981,257.4772931,0.137096
1.573,3.601129685,4.012506014,0.0823018,298.6042374,257.5198221,0.13696
1.574,3.630865526,4.039223861,0.081698,298.6056738,257.5623073,0.136823
1.575,3.660212045,4.065413656,0.0810664,298.6071073,257.6047488,0.136686
1.576,3.689165403,4.091078547,0.0804085,298.608538,257.6471467,0.136549
1.577,3.717721927,4.116221826,0.0797257,298.609966,257.6895011,0.136413
1.578,3.745878523,4.140846932,0.0790191,298.6113912,257.7318121,0.136277
1.579,3.773632527,4.164957445,0.0782902,298.6128137,257.7740797,0.136141
1.58,3.800981617,4.188557091,0.0775401,298.6142336,257.8163041,0.136004
1.581,3.827923778,4.211649742,0.0767699,298.6156507,257.8584853,0.135869
1.582,3.854457153,4.234239412,0.0759809,298.6170653,257.9006234,0.135733
1.583,3.880580575,4.256330261,0.0751742,298.6184773,257.9427185,0.135597
1.584,3.9062931,4.277926593,0.0743507,298.6198868,257.9847707,0.135462
1.585,3.93159413,4.299032857,0.0735114,298.6212938,258.0267801,0.135326
1.586,3.956483189,4.319653644,0.0726575,298.6226982,258.0687467,0.135191
1.587,3.98096028,4.339793694,0.0717898,298.6241003,258.1106706,0.135056
1.588,4.005025732,4.359457887,0.0709093,298.6254999,258.1525518,0.134921
1.589,4.028680135,4.378651251,0.0700168,298.6268972,258.1943906,0.134786
1.59,4.051924332,4.397378956,0.0691132,298.6282921,258.2361869,0.134652
1.591,4.074759365,4.415646317,0.0681994,298.6296847,258.2779407,0.134517
1.592,4.097186667,4.433458794,0.0672761,298.631075,258.3196523,0.134383
1.593,4.119207881,4.450821992,0.0663442,298.6324631,258.3613216,0.134248
1.594,4.14082489,4.467741659,0.0654044,298.633849,258.4029488,0.134114
1.595,4.162039767,4.484223689,0.0644575,298.6352326,258.4445338,0.13398
1.596,4.182854849,4.500274119,0.0635043,298.6366141,258.4860769,0.133846
1.597,4.203272686,4.515899131,0.0625454,298.6379935,258.5275779,0.133713
1.598,4.223296028,4.531105053,0.0615816,298.6393708,258.569037,0.133579
1.599,4.242927809,4.545898355,0.0606136,298.640746,258.6104544,0.133445
1.6,4.262171132,4.560285653,0.0596421,298.6421192,258.6518299,0.133312
1.601,4.281029303,4.57427893,0.0586688,298.6434903,258.6931637,0.133179
1.602,4.299505778,4.587909507,0.0576993,298.6448595,258.7344559,0.133046
1.603,4.317604169,4.601162743,0.05673,298.6462267,258.7757064,0.132913
1.604,4.335328233,4.614046672,0.0557617,298.6475919,258.8169154,0.13278
1.605,4.352681859,4.626569221,0.0547951,298.6489552,258.8580828,0.132647
1.606,4.369669064,4.638738212,0.0538312,298.6503167,258.8992089,0.132515
1.607,4.38629398,4.650561355,0.0528705,298.6516762,258.9402936,0.132382
1.608,4.402560867,4.662046255,0.0519138,298.653034,258.981337,0.13225
1.609,4.418474127,4.67320041,0.0509617,298.6543898,259.0223391,0.132118
1.61,4.434038185,4.684031208,0.0500147,298.6557439,259.0632999,0.131986
1.611,4.449257574,4.694545932,0.0490735,298.6570962,259.1042197,0.131854
1.612,4.464136905,4.704751755,0.0481385,298.6584468,259.1450983,0.131722
1.613,4.478680855,4.714655744,0.0472102,298.6597956,259.1859359,0.131591
1.614,4.492894156,4.724264858,0.0462891,298.6611426,259.2267325,0.131459
1.615,4.506781592,4.733585948,0.0453755,298.662488,259.2674881,0.131328
1.616,4.520347982,4.742625759,0.0444699,298.6638317,259.3082029,0.131196
1.617,4.533598262,4.751390925,0.0435726,298.6651737,259.3488768,0.131065
1.618,4.546537478,4.759887977,0.0426839,298.666514,259.3895099,0.130934
1.619,4.559170442,4.768123333,0.041804,298.6678527,259.4301022,0.130803
1.62,4.571502093,4.776103309,0.0409334,298.6691898,259.4706539,0.130673
1.621,4.583537374,4.783834109,0.0400723,298.6705252,259.5111649,0.130542
1.622,4.595281223,4.791321833,0.0392208,298.6718591,259.5516354,0.130412
1.623,4.60673856,4.798572469,0.0383791,298.6731914,259.5920652,0.130281
1.624,4.617914286,4.805591901,0.0375476,298.6745221,259.6324546,0.130151
1.625,4.628814401,4.812387729,0.0367265,298.6758513,259.6728035,0.130021
1.626,4.639443304,4.818967782,0.0359165,298.6771789,259.713112,0.129891
1.627,4.649805929,4.825335666,0.0351173,298.6785049,259.7533801,0.129761
1.628,4.659907209,4.831497301,0.0343291,298.6798295,259.7936079,0.129632
1.629,4.669752044,4.837458484,0.0335521,298.6811525,259.8337955,0.129502
1.63,4.679345292,4.843224896,0.0327865,298.6824741,259.8739427,0.129373
1.631,4.688691758,4.848802096,0.0320324,298.6837941,259.9140499,0.129243
1.632,4.69779679,4.854195526,0.0312898,298.6851127,259.9541168,0.129114
1.633,4.706665393,4.859410509,0.0305589,298.6864298,259.9941437,0.128985
1.634,4.715302017,4.864452248,0.0298397,298.6877455,260.0341305,0.128856
1.635,4.72371139,4.869325827,0.0291323,298.6890597,260.0740773,0.128727
1.636,4.731898182,4.874036212,0.0284368,298.6903724,260.1139841,0.128599
1.637,4.739867001,4.878588249,0.0277532,298.6916837,260.153851,0.12847
1.638,4.747622384,4.882986665,0.0270816,298.6929936,260.193678,0.128342
1.639,4.755169773,4.887236069,0.0264218,298.6943021,260.2334651,0.128214
1.64,4.762513264,4.891340949,0.0257738,298.6956091,260.2732125,0.128085
1.641,4.769657281,4.895305676,0.0251378,298.6969148,260.3129201,0.127957
1.642,4.776606239,4.899134501,0.0245135,298.698219,260.3525879,0.127829
1.643,4.783364487,4.902831556,0.0239011,298.6995219,260.3922161,0.127702
1.644,4.789936303,4.906400853,0.0233004,298.7008233,260.4318047,0.127574
1.645,4.796326029,4.909846287,0.0227114,298.7021234,260.4713537,0.127447
1.646,4.802538226,4.913171634,0.0221338,298.7034221,260.5108631,0.127319
1.647,4.808576772,4.916380547,0.0215677,298.7047195,260.550333,0.127192
1.648,4.814445741,4.919476566,0.0210129,298.7060154,260.5897635,0.127065
1.649,4.820149134,4.922463106,0.0204694,298.7073101,260.6291545,0.126938
1.65,4.825690875,4.925343468,0.0199369,298.7086033,260.6685061,0.126811
1.651,4.831074814,4.928120831,0.0194155,298.7098952,260.7078184,0.126684
1.652,4.836305014,4.930798255,0.0189047,298.7111858,260.7470914,0.126558
1.653,4.841385282,4.933378951,0.0184047,298.712475,260.7863251,0.126431
1.654,4.846319184,4.935867698,0.0179155,298.7137629,260.8255196,0.126305
1.655,4.851110338,4.93826721,0.017437,298.7150495,260.8646749,0.126178
1.656,4.855762285,4.940580328,0.0169691,298.7163347,260.903791,0.126052
1.657,4.860278493,4.942809831,0.0165116,298.7176186,260.9428681,0.125926
1.658,4.864662347,4.944958433,0.0160644,298.7189012,260.981906,0.125801
1.659,4.868917661,4.94702879,0.0156273,298.7201825,261.020905,0.125675
1.66,4.873047484,4.949023489,0.0152001,298.7214625,261.059865,0.125549
1.661,4.877055047,4.95094506,0.0147828,298.7227411,261.098786,0.125424
1.662,4.880943519,4.952795967,0.0143751,298.7240184,261.1376681,0.125298
1.663,4.884715997,4.954578611,0.013977,298.7252945,261.1765113,0.125173
1.664,4.888375507,4.956295332,0.0135883,298.7265692,261.2153157,0.125048
1.665,4.891925105,4.957948406,0.0132089,298.7278426,261.2540813,0.124923
1.666,4.895367907,4.959540046,0.0128386,298.7291147,261.2928082,0.124798
1.667,4.898706636,4.961072403,0.0124772,298.7303856,261.3314964,0.124673
1.668,4.9019441,4.962547565,0.0121246,298.7316551,261.3701458,0.124549
1.669,4.905083038,4.963967556,0.0117807,298.7329234,261.4087567,0.124424
1.67,4.908126131,4.965334339,0.0114453,298.7341904,261.4473289,0.1243
